country_code,name,year,popM,popF,pop,pop_80l,pop_80u,pop_95l,pop_95u,pop_low,pop_high
1833,Northern Africa and Western Asia,2063,445717.39499999996,429135.405,874852.8,812500.144,942268.567,783033.972,978357.445,764741.494,993629.569
1833,Northern Africa and Western Asia,2064,448329.1540000002,431723.3820000002,880052.5360000004,815693.414,950285.076,784662.029,987407.021,765548.471,1004247.987
1833,Northern Africa and Western Asia,2065,450876.13400000014,434245.99399999995,885122.128,818435.768,958150.911,788206.982,996071.996,766152.496,1014856.724
1833,Northern Africa and Western Asia,2066,453388.65699999966,436731.9840000001,890120.6409999998,821177.022,965612.177,789209.608,1005710.65,766617.7,1025507.75
1833,Northern Africa and Western Asia,2067,455808.29000000004,439124.0309999999,894932.321,823658.663,973176.212,791094.828,1016268.718,766834.092,1036078.121
1833,Northern Africa and Western Asia,2068,458163.433,441446.49399999995,899609.9269999999,825968.465,980249.942,793130.701,1026647.127,766861.132,1046613.195
1833,Northern Africa and Western Asia,2069,460451.827,443701.64400000003,904153.471,828811.258,987816.63,794578.035,1035873.197,766703.609,1057107.863
1833,Northern Africa and Western Asia,2070,462677.306,445890.755,908568.061,830867.937,994922.361,796197.024,1043133.076,766370.871,1067563.639
1833,Northern Africa and Western Asia,2071,464874.25199999986,448047.95000000007,912922.2019999999,833480.306,1002130.915,797067.524,1051663.623,765934.427,1078047.65
1833,Northern Africa and Western Asia,2072,467017.8110000001,450146.9149999997,917164.7259999998,835244.104,1010215.422,797808.688,1059735.114,765345.475,1088508.662
1833,Northern Africa and Western Asia,2073,469094.941,452181.3909999997,921276.3319999997,838136.334,1017390.371,797933.52,1069361.418,764585.983,1098928.742
1833,Northern Africa and Western Asia,2074,471091.7919999998,454133.08300000004,925224.8749999998,838674.725,1024878.244,797536.966,1077955.303,763627.263,1109275.571
1833,Northern Africa and Western Asia,2075,473016.701,456009.576,929026.277,839710.638,1031409.527,798979.318,1087368.704,762487.343,1119566.884
1833,Northern Africa and Western Asia,2076,474879.48099999985,457824.49300000013,932703.9739999999,840806.126,1037347.932,799957.882,1097545.851,761188.525,1129831.633
1833,Northern Africa and Western Asia,2077,476669.9820000003,459570.31799999974,936240.3,842683.478,1044725.102,801620.262,1106240.487,759714.397,1140055.601
1833,Northern Africa and Western Asia,2078,478427.44099999976,461283.9259999999,939711.3669999996,843645.788,1050967.514,800672.475,1115356.013,758141.283,1150319.32
1833,Northern Africa and Western Asia,2079,480154.95,462965.1020000002,943120.0520000001,845744.8,1057078.56,800175.138,1123816.345,756470.212,1160631.506
1833,Northern Africa and Western Asia,2080,481825.7810000001,464589.7519999998,946415.5329999998,846281.736,1063383.487,799041.749,1133332.563,754651.171,1170944.825
1833,Northern Africa and Western Asia,2081,483443.1190000001,466161.6580000001,949604.7770000002,846336.45,1068708.377,799543.327,1139694.342,752689.777,1181271.81
1833,Northern Africa and Western Asia,2082,484995.01499999996,467670.414,952665.429,847323.98,1075874.897,798096.035,1147569.557,750563.85,1191593.57
1833,Northern Africa and Western Asia,2083,486475.87,469110.5289999999,955586.399,847920.263,1083060.529,797136.291,1156116.296,748261.816,1201902.645
1833,Northern Africa and Western Asia,2084,487921.7689999998,470514.1240000002,958435.8929999999,849220.803,1090479.121,797945.33,1166627.976,745850.449,1212271.605
1833,Northern Africa and Western Asia,2085,489323.08799999993,471872.41099999996,961195.4989999998,849711.012,1095855.856,798998.875,1174812.223,743311.852,1222683.476
1833,Northern Africa and Western Asia,2086,490646.88899999997,473156.1740000002,963803.0630000001,850316.158,1101632.514,800361.344,1184830.183,740584.429,1233076.918
1833,Northern Africa and Western Asia,2087,491903.00799999986,474369.0960000001,966272.1039999999,850786.514,1108442.671,799010.942,1194275.809,737683.046,1243465.423
1833,Northern Africa and Western Asia,2088,493104.51200000016,475525.4049999999,968629.9170000001,850740.096,1113996.484,798512.131,1203509.51,734636.328,1253874.892
1833,Northern Africa and Western Asia,2089,494251.56600000005,476626.93899999984,970878.5049999999,850715.692,1120312.57,797747.722,1213937.448,731446.067,1264307.694
1833,Northern Africa and Western Asia,2090,495300.28200000024,477630.8180000001,972931.1000000003,848868.895,1127126.781,794603.648,1222981.385,728028.541,1274673.089
1833,Northern Africa and Western Asia,2091,496334.93399999995,478614.868,974949.8019999999,848093.387,1132187.291,792244.037,1231349.543,724546.66,1285131.725
1833,Northern Africa and Western Asia,2092,497318.9479999998,479551.07700000016,976870.0249999999,846165.086,1138214.677,790237.76,1239044.216,720937.909,1295615.699
1833,Northern Africa and Western Asia,2093,498235.047,480417.17199999996,978652.219,846167.668,1145243.983,788617.674,1246241.726,717166.778,1306079.385
1833,Northern Africa and Western Asia,2094,499034.8380000002,481168.99899999984,980203.837,845606.886,1151551.814,788313.638,1252821.929,713145.33,1316423.939
1833,Northern Africa and Western Asia,2095,499831.8699999998,481913.85299999977,981745.7229999995,845192.297,1157044.344,787901.634,1260509.013,709098.802,1326863.836
1833,Northern Africa and Western Asia,2096,500541.8569999997,482577.0060000001,983118.8629999999,843545.151,1162153.214,785846.728,1268630.565,704869.854,1337237.226
1833,Northern Africa and Western Asia,2097,501195.568,483184.30899999995,984379.877,841020.057,1164038.12,782425.93,1277522.976,700518.293,1347596.559
1833,Northern Africa and Western Asia,2098,501800.6340000001,483743.681,985544.3150000001,838487.53,1169613.728,781009.528,1286536.104,696062.634,1357953.933
1833,Northern Africa and Western Asia,2099,502336.605,484236.42000000016,986573.0250000001,836906.159,1174185.431,778541.357,1294179.181,691468.592,1368264.205
1833,Northern Africa and Western Asia,2100,502823.47800000006,484680.14900000003,987503.6270000001,834708.218,1178817.559,775038.89,1306212.389,686777.8,1378561.232
1831,Central and Southern Asia,2024,1101649.0039999997,1055920.972999999,2157569.976999999,2154386.438,2160886.063,2152435.932,2162596.466,2153300.948,2161838.983
1831,Central and Southern Asia,2025,1112687.902,1067353.1500000001,2180041.052,2173461.938,2186721.775,2170056.699,2190799.999,2171497.518,2188584.52
1831,Central and Southern Asia,2026,1123637.2250000003,1078709.678,2202346.9030000004,2192546.805,2212857.063,2186341.537,2219074.29,2189514.112,2215179.647
1831,Central and Southern Asia,2027,1134537.9779999997,1090014.2180000006,2224552.1960000005,2210793.688,2238766.266,2202349.177,2247576.746,2207413.366,2241691.165
1831,Central and Southern Asia,2028,1145360.5829999999,1101239.1260000002,2246599.709,2228518.811,2265183.128,2217016.746,2275667.048,2225138.986,2268061.123
1831,Central and Southern Asia,2029,1156042.4330000002,1112361.7960000006,2268404.2290000007,2246390.025,2291305.728,2231684.622,2303630.572,2239983.895,2296823.146
1831,Central and Southern Asia,2030,1166581.3750000005,1123379.8610000007,2289961.2360000014,2263885.014,2318025.348,2246583.712,2332204.215,2254567.736,2325353.621
1831,Central and Southern Asia,2031,1176920.4369999995,1134236.234,2311156.670999999,2280593.567,2343078.475,2260276.131,2359924.224,2268772.657,2353541.569
1831,Central and Southern Asia,2032,1187037.4050000005,1144907.426,2331944.8310000002,2296460.511,2367975.174,2274009.272,2387772.84,2282553.094,2381340.374
1831,Central and Southern Asia,2033,1196954.6719999996,1155407.304,2352361.976,2311846.993,2392624.783,2287406.086,2414825.735,2295948.095,2408783.617
1831,Central and Southern Asia,2034,1206596.999,1165668.7129999995,2372265.7119999994,2327103.102,2417287.446,2299485.315,2441352.11,2307046.412,2437496.465
1831,Central and Southern Asia,2035,1216011.0379999997,1175727.5629999998,2391738.601,2341150.809,2440840.7,2309662.323,2467212.023,2317711.54,2465782.705
1831,Central and Southern Asia,2036,1225216.8129999998,1185601.0820000002,2410817.895,2355462.395,2464581.524,2320973.732,2494688.827,2327981.088,2493678.357
1831,Central and Southern Asia,2037,1234132.8419999997,1195216.2890000003,2429349.131,2368720.66,2486933.813,2330109.875,2520982.53,2337703.469,2521025.427
1831,Central and Southern Asia,2038,1242793.001,1204590.5450000006,2447383.5460000006,2382531.379,2510506.523,2339574.102,2547660.675,2346932.503,2547871.66
1831,Central and Southern Asia,2039,1251223.567,1213750.2970000003,2464973.864,2395365.821,2531722.084,2349157.704,2572262.784,2355722.085,2574268.768
1831,Central and Southern Asia,2040,1259414.2809999995,1222686.5049999997,2482100.7859999994,2406578.374,2551576.867,2359349.705,2597606.919,2364052.122,2600199.327
1831,Central and Southern Asia,2041,1267352.0650000002,1231375.9790000003,2498728.0440000007,2417102.585,2572723.677,2368083.096,2623045.036,2371883.884,2625632.375
1831,Central and Southern Asia,2042,1274988.5000000005,1239774.4720000003,2514762.972000001,2427453.66,2592330.531,2374478.079,2645358.091,2379116.645,2650488.956
1831,Central and Southern Asia,2043,1282392.7760000003,1247948.8480000002,2530341.624000001,2439072.372,2614040.353,2382056.514,2668658.122,2385872.299,2674929.563
1831,Central and Southern Asia,2044,1289547.506,1255876.4510000004,2545423.9570000004,2448062.34,2631596.199,2386882.921,2690194.275,2392085.393,2698959.009
1831,Central and Southern Asia,2045,1296471.5800000003,1263573.35,2560044.9300000006,2456853.161,2651708.408,2393876.316,2711375.067,2397759.856,2722667.753
1831,Central and Southern Asia,2046,1303176.8470000008,1271048.0310000007,2574224.8780000014,2466743.694,2671377.991,2400641.689,2735524.926,2402885.48,2746130.922
1831,Central and Southern Asia,2047,1309562.8600000008,1278210.868,2587773.728000001,2475832.945,2690237.662,2406206.612,2753763.265,2407243.756,2769210.012
1831,Central and Southern Asia,2048,1315690.6499999994,1285119.0979999995,2600809.7479999987,2484042.977,2709493.831,2411419.78,2775704.27,2410924.454,2792074.28
1831,Central and Southern Asia,2049,1321616.3949999996,1291817.0920000004,2613433.4869999997,2490801.346,2728750.266,2415415.013,2797582.935,2413998.181,2814878.22
1831,Central and Southern Asia,2050,1327246.9089999998,1298218.8380000005,2625465.7470000004,2498472.062,2745656.135,2420709.128,2818939.608,2416255.629,2837496.679
1831,Central and Southern Asia,2051,1332597.4669999997,1304342.1799999995,2636939.646999999,2503589.038,2763244.495,2421316.671,2840223.337,2417704.868,2860008.823
1831,Central and Southern Asia,2052,1337758.7460000005,1310270.1880000003,2648028.934000001,2509848.336,2779721.206,2423783.094,2861490.355,2418501.282,2882623.776
1831,Central and Southern Asia,2053,1342691.9900000002,1315962.7000000004,2658654.6900000004,2511062.775,2795153.046,2423437.73,2880201.816,2418547.252,2905294.911
1831,Central and Southern Asia,2054,1347350.76,1321380.4079999998,2668731.1679999996,2515692.207,2811805.873,2422182.481,2900656.234,2417747.887,2927957.18
1831,Central and Southern Asia,2055,1351809.9700000004,1326581.4000000004,2678391.370000001,2520162.458,2830296.691,2421472.883,2920691.051,2416224.907,2950762.881
1831,Central and Southern Asia,2056,1356046.6410000005,1331554.381,2687601.022000001,2523145.995,2847880.888,2421776.645,2939185.697,2413941.994,2973680.877
1831,Central and Southern Asia,2057,1360048.4199999997,1336272.053,2696320.4729999998,2525018.114,2864940.001,2421747.783,2959804.456,2410871.704,2996653.151
1831,Central and Southern Asia,2058,1363775.2490000008,1340705.712,2704480.961000001,2528324.317,2879740.058,2421260.307,2980192.292,2406964.108,3019580.284
1831,Central and Southern Asia,2059,1367191.4769999993,1344820.6380000003,2712012.1149999993,2528197.456,2895461.406,2419685.645,3000469.217,2402168.061,3042356.829
1831,Central and Southern Asia,2060,1370391.5140000007,1348702.553,2719094.0670000007,2530085.925,2908570.375,2418175.886,3021533.226,2396686.663,3065122.751
1831,Central and Southern Asia,2061,1373289.8550000002,1352268.2360000003,2725558.0910000005,2528822.515,2920729.176,2414162.198,3039539.893,2390379.748,3087662.986
1831,Central and Southern Asia,2062,1376026.2769999998,1355642.2200000002,2731668.497,2530000.825,2935406.675,2412860.005,3061742.04,2383527.951,3110206.73
1831,Central and Southern Asia,2063,1378487.9620000003,1358727.126,2737215.0880000005,2528296.102,2948698.95,2405603.997,3080676.098,2375951.157,3132495.756
1831,Central and Southern Asia,2064,1380729.7670000005,1361569.595000001,2742299.3620000016,2525664.542,2961950.608,2399621.145,3099642.277,2367769.967,3154596.715
1831,Central and Southern Asia,2065,1382709.4820000003,1364126.781000001,2746836.263000001,2523934.735,2976843.663,2396642.782,3121144.045,2358926.493,3176383.773
1831,Central and Southern Asia,2066,1384423.624,1366387.8179999997,2750811.442,2522131.596,2991240.492,2390722.632,3139851.887,2349426.577,3197809.185
1831,Central and Southern Asia,2067,1385865.5359999991,1368350.7010000001,2754216.2369999993,2516133.565,3004155.653,2382209.446,3157819.525,2339288.113,3218826.724
1831,Central and Southern Asia,2068,1387106.4220000005,1370079.5189999994,2757185.9409999996,2512509.792,3016714.629,2376154.551,3172359.897,2328663.754,3239546.875
1831,Central and Southern Asia,2069,1388069.3230000003,1371503.2500000002,2759572.573000001,2508185.497,3026326.876,2367842.727,3191534.722,2317423.875,3259799.904
1831,Central and Southern Asia,2070,1388806.249,1372675.26,2761481.509,2503038.067,3040648,2359744.03,3205511.624,2305675.431,3279691.706
1831,Central and Southern Asia,2071,1389235.4869999988,1373516.7029999997,2762752.1899999985,2499060.818,3052486.132,2351377.737,3227749.335,2293263.245,3299063.041
1831,Central and Southern Asia,2072,1389444.8449999995,1374103.1310000005,2763547.976,2493565.512,3064108.033,2341941.951,3244722.926,2280362.892,3318076.573
1831,Central and Southern Asia,2073,1389467.5480000004,1374474.2170000002,2763941.7650000006,2487622.828,3072524.635,2333666.871,3261845.205,2267043.352,3336824.946
1831,Central and Southern Asia,2074,1389235.0699999998,1374550.6819999998,2763785.7519999994,2480467.077,3082516.089,2322330.74,3276761.824,2253153.416,3355183.485
1831,Central and Southern Asia,2075,1388734.313,1374333.417,2763067.73,2471330.65,3090629.078,2312646.845,3285199.821,2238676.463,3373166.851
1831,Central and Southern Asia,2076,1388047.4629999998,1373901.833,2761949.296,2460838.7,3096694.096,2303764.916,3292281.86,2223764.28,3390970.624
1831,Central and Southern Asia,2077,1387155.4969999988,1373237.866,2760393.362999999,2449613.687,3103876.62,2292899.719,3307357.942,2208371.178,3408591.063
1831,Central and Southern Asia,2078,1386003.1400000006,1372292.5259999998,2758295.666,2439207.838,3108575.685,2278186.999,3314415.811,2192394.31,3425946.872
1831,Central and Southern Asia,2079,1384718.8840000005,1371193.319000001,2755912.2030000016,2431291.146,3111243.163,2263801.105,3332202.562,2176080.181,3443326.886
1831,Central and Southern Asia,2080,1383244.0060000008,1369871.7550000001,2753115.761000001,2424329.296,3120631.994,2250474.344,3343376.279,2159287.523,3460640.23
1831,Central and Southern Asia,2081,1381516.3039999995,1368283.9390000012,2749800.2430000007,2416110.572,3121546.391,2232802.621,3362841.03,2141915.352,3477793.665
1831,Central and Southern Asia,2082,1379652.9580000006,1366535.0570000012,2746188.0150000015,2407852.776,3128279.365,2222129.755,3374731.76,2124170.988,3495041.46
1831,Central and Southern Asia,2083,1377610.5219999992,1364591.397,2742201.9189999993,2395679.202,3130714.644,2207250.526,3378658.582,2105981.106,3512313.388
1831,Central and Southern Asia,2084,1375485.204,1362545.5869999994,2738030.7909999993,2383709.251,3137556.11,2192693.832,3387509.699,2087528.837,3529812.044
1831,Central and Southern Asia,2085,1373150.2290000003,1360281.907,2733432.136,2370514.574,3139629.984,2177015.894,3395493.9,2068576.948,3547291.433
1831,Central and Southern Asia,2086,1370613.683,1357817.3580000005,2728431.041,2362068.43,3148191.907,2161632.665,3404550.878,2049147.841,3564779.176
1831,Central and Southern Asia,2087,1368017.7100000002,1355284.6769999997,2723302.387,2349441.815,3151728.422,2147028.002,3412959.144,2029525.177,3582535.387
